construct,within_method_id,concentration,measure,response,method,nucleotide,experimenter,unique_experiment_id
"W311*,K39E-GFP+SUR",70,1e-5,current,0.957125432339289,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,1e-6,current,0.977737084527438,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",71,0.001,current,0.327765686658263,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,1e-4,current,0.76813878804747,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,1e-5,current,0.960981415497962,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,1e-6,current,0.951115099984428,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",72,0.001,current,0.059591709753881,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-4,current,0.366293000039783,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-5,current,0.800007620795623,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-6,current,0.876196052797539,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",73,0.001,current,0.069681532995953,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,1e-4,current,0.305253107548555,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,1e-5,current,0.962478983954804,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,1e-6,current,0.942967511511914,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",74,0.001,current,0.435320666139079,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,1e-4,current,0.671500552921122,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,1e-5,current,0.936540096553949,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,1e-6,current,1.03532452829973,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",75,0.001,current,0.093118833551578,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,1e-4,current,0.342002174790711,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,1e-5,current,0.883620140520853,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,1e-6,current,0.911937339964677,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",68,0,fluorescence,1,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,0.001,fluorescence,0.29976166213879285,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,0,fluorescence,1.063160579899573,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,1e-4,fluorescence,0.6060627123358452,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,0,fluorescence,0.9304155905885853,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,1e-5,fluorescence,0.9286779592369018,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,0,fluorescence,0.984002719738308,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,1e-6,fluorescence,0.9421406071721011,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",68,0,fluorescence,1.0360468684698048,pcf,TNP-ATP,Sam,234
"W311*,K39E-GFP+SUR",69,0,fluorescence,1,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,0.001,fluorescence,0.3769985366919655,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,0,fluorescence,1.021288576949407,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,1e-4,fluorescence,0.8403030892077914,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,0,fluorescence,0.9435861729973744,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,1e-5,fluorescence,0.9098957740869886,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,0,fluorescence,1.0503971570441588,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,1e-6,fluorescence,0.983872164983752,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",69,0,fluorescence,0.9868985373815636,pcf,TNP-ATP,Sam,235
"W311*,K39E-GFP+SUR",70,0,fluorescence,1,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,0.001,fluorescence,0.22310908409414365,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,0,fluorescence,0.987859779909251,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,1e-4,fluorescence,0.6177985634458142,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,0,fluorescence,1.0037894894213235,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,1e-5,fluorescence,0.9161684201250913,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,0,fluorescence,1.034834284017876,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,1e-6,fluorescence,1.0010849739447918,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",70,0,fluorescence,0.9711276365421926,pcf,TNP-ATP,Sam,236
"W311*,K39E-GFP+SUR",71,0,fluorescence,1,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,0.001,fluorescence,0.2392359400895654,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,0,fluorescence,0.9752895151058554,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,1e-4,fluorescence,0.615598596727788,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,0,fluorescence,1.0254115803277597,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,1e-5,fluorescence,0.9256240940382789,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,0,fluorescence,1.0170845332017389,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,1e-6,fluorescence,0.9984503041820914,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",71,0,fluorescence,0.9772852853738493,pcf,TNP-ATP,Sam,237
"W311*,K39E-GFP+SUR",72,0,fluorescence,1,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,0.001,fluorescence,0.19363276834805387,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,0,fluorescence,1.023498489246467,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-4,fluorescence,0.5570946138230262,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,0,fluorescence,1.0500828818060124,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-5,fluorescence,0.9010353090703804,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,0,fluorescence,0.9563391113982674,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-6,fluorescence,0.8964856734467529,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,0,fluorescence,0.9462333000066513,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,1e-6,fluorescence,0.8851279581418872,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",72,0,fluorescence,1.0454087313624887,pcf,TNP-ATP,Sam,238
"W311*,K39E-GFP+SUR",73,0,fluorescence,1,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,0.001,fluorescence,0.18436368016296334,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,0,fluorescence,1.0051412690264305,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,1e-4,fluorescence,0.34728254245751533,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,0,fluorescence,0.9618860985383121,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,0,fluorescence,1.0485712470476494,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,1e-6,fluorescence,0.9829350074014083,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,0,fluorescence,0.984694900839297,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",73,1e-5,fluorescence,0.8328544956464788,pcf,TNP-ATP,Sam,239
"W311*,K39E-GFP+SUR",74,0,fluorescence,1,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,1e-6,fluorescence,1.107284972238159,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,0,fluorescence,1.08593904149619,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,1e-5,fluorescence,1.0740307484411784,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,0,fluorescence,1.0340306075109031,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,1e-4,fluorescence,0.6366585921970237,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,0,fluorescence,0.8853046488184004,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,0.001,fluorescence,0.31291819794009024,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",74,0,fluorescence,1.0403996596553864,pcf,TNP-ATP,Sam,240
"W311*,K39E-GFP+SUR",75,0,fluorescence,1,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,0.001,fluorescence,0.16682402467660218,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,0,fluorescence,1.0229675503392481,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,1e-4,fluorescence,0.48025891063912307,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,0,fluorescence,0.9800405201825986,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,1e-5,fluorescence,0.8413385755601598,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,0,fluorescence,0.9699808396760096,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,1e-6,fluorescence,0.9083505508783865,pcf,TNP-ATP,Sam,241
"W311*,K39E-GFP+SUR",75,0,fluorescence,1.0314421966140628,pcf,TNP-ATP,Sam,241
W311*-GFP+SUR-K205E,22,1e-5,current,0.935847978373694,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,1e-4,current,0.795207886366942,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,0.001,current,0.179257214080393,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,23,1e-5,current,0.920231737841969,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,1e-4,current,0.798208713785046,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,0.001,current,0.238540990953209,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,24,1e-5,current,0.912368611808856,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,1e-4,current,0.812472075102311,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,0.001,current,0.562173498421589,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,25,1e-5,current,1.03654545976159,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,1e-4,current,0.995147503087381,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,0.001,current,0.753749950252125,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,26,1e-6,current,0.896926606169227,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,1e-5,current,0.869498968156173,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,1e-4,current,0.664438417949389,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,0.001,current,0.114801565299898,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,27,1e-6,current,0.969976509861279,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,1e-5,current,0.957772782630936,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,1e-4,current,0.902388995171696,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,0.001,current,0.767949156218633,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,28,1e-6,current,1.08502446358358,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,1e-5,current,0.88452162617493,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,0.001,current,0.130008655595377,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,29,1e-6,current,0.914344873305986,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,1e-5,current,0.994998852974458,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,0.001,current,0.268991347362482,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,30,1e-6,current,1.00632023932559,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,1e-5,current,0.983021220028193,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,0.001,current,0.659213568241851,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,22,0,fluorescence,1,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,0.001,fluorescence,0.3709951502437656,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,0,fluorescence,1.0104868849536277,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,1e-4,fluorescence,0.7150024806829958,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,0,fluorescence,0.9757632101374745,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,1e-5,fluorescence,0.8989474907802114,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,22,0,fluorescence,1.0148526775182034,pcf,TNP-ATP,Sam,188
W311*-GFP+SUR-K205E,23,0,fluorescence,1,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,0.001,fluorescence,0.11236853525511226,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,0,fluorescence,1.0165269048357157,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,1e-4,fluorescence,0.587516249048208,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,0,fluorescence,0.9697408355779422,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,1e-5,fluorescence,0.7954258383967598,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,23,0,fluorescence,1.0164057183273498,pcf,TNP-ATP,Sam,189
W311*-GFP+SUR-K205E,24,0,fluorescence,1,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,0,fluorescence,0.9870495822181148,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,1e-4,fluorescence,0.6531911644739662,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,0,fluorescence,1.050537658927663,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,0.001,fluorescence,0.22410075630428816,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,24,0,fluorescence,0.960884338597558,pcf,TNP-ATP,Sam,190
W311*-GFP+SUR-K205E,25,0,fluorescence,1,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,0.001,fluorescence,0.6277244825449894,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,0,fluorescence,0.993498440989259,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,1e-4,fluorescence,0.9278710989926017,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,0,fluorescence,1.0116956516548994,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,1e-5,fluorescence,1.0124345744120475,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,25,0,fluorescence,0.9935810768990104,pcf,TNP-ATP,Sam,191
W311*-GFP+SUR-K205E,26,0,fluorescence,1,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,0.001,fluorescence,0.47698083731413465,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,0,fluorescence,0.9645089625014518,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,1e-4,fluorescence,0.8319352360416725,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,0,fluorescence,1.0524909302415373,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,1e-5,fluorescence,0.9889398252723666,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,0,fluorescence,0.9870165356707428,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,1e-6,fluorescence,0.9611842897997123,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,26,0,fluorescence,0.9892984001406235,pcf,TNP-ATP,Sam,192
W311*-GFP+SUR-K205E,27,0,fluorescence,1,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,0.001,fluorescence,0.6172458823602309,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,0,fluorescence,0.9555277213505162,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,1e-4,fluorescence,0.8492976965810878,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,0,fluorescence,1.0498288819101853,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,1e-5,fluorescence,0.9634300078653278,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,0,fluorescence,1.0624046361852266,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,1e-6,fluorescence,1.1100290283548135,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,27,0,fluorescence,0.9187096594863661,pcf,TNP-ATP,Sam,193
W311*-GFP+SUR-K205E,28,0,fluorescence,1,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,0.001,fluorescence,0.13864122456737626,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,0,fluorescence,0.9656283750553469,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,0,fluorescence,1.0847195398297154,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,1e-5,fluorescence,0.8958980364567827,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,0,fluorescence,0.9724079275353559,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,1e-6,fluorescence,1.00210181788753,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,28,0,fluorescence,0.9718539550564281,pcf,TNP-ATP,Sam,194
W311*-GFP+SUR-K205E,29,0,fluorescence,1,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,0.001,fluorescence,0.2871735730174849,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,0,fluorescence,0.9698525498269174,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,0,fluorescence,1.0355984795927429,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,1e-5,fluorescence,0.9293713146836005,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,0,fluorescence,1.0130652192017806,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,1e-6,fluorescence,1.018068449696723,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,29,0,fluorescence,0.9759040139341135,pcf,TNP-ATP,Sam,195
W311*-GFP+SUR-K205E,30,0,fluorescence,1,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,1e-6,fluorescence,0.898181319048959,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,0,fluorescence,0.9681091399372631,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,1e-5,fluorescence,0.8736814196558386,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,0,fluorescence,1.0179222689003977,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,0,fluorescence,1.0527077542670633,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,0.001,fluorescence,0.20867566396599802,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205E,30,0,fluorescence,0.9477675502353465,pcf,TNP-ATP,Sam,196
W311*-GFP+SUR-K205A,13,1e-6,current,0.914537263763062,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,1e-5,current,0.8643431625154,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,1e-4,current,0.345226762642339,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,0.001,current,0.039660773660639,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,14,1e-6,current,0.951150970049257,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,1e-5,current,0.869896148337888,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,1e-4,current,0.500194290223618,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,0.001,current,0.094902943455564,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,15,1e-6,current,0.908514463352508,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,1e-5,current,0.987395167724708,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,1e-4,current,0.622998006563884,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,0.001,current,0.170990761373667,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,16,1e-6,current,1.00939621169921,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,1e-5,current,0.79528357953201,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,1e-4,current,0.169725277170344,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,0.001,current,0.023167975301286,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,17,1e-5,current,0.926965716057904,pcf,TNP-ATP,Sam,183
W311*-GFP+SUR-K205A,17,1e-4,current,0.839779232790101,pcf,TNP-ATP,Sam,183
W311*-GFP+SUR-K205A,17,0.001,current,0.482328668030346,pcf,TNP-ATP,Sam,183
W311*-GFP+SUR-K205A,18,1e-6,current,1.02817678933473,pcf,TNP-ATP,Sam,184
W311*-GFP+SUR-K205A,18,1e-5,current,0.896306432238402,pcf,TNP-ATP,Sam,184
W311*-GFP+SUR-K205A,18,1e-4,current,0.730546709330806,pcf,TNP-ATP,Sam,184
W311*-GFP+SUR-K205A,18,0.001,current,0.135523726654789,pcf,TNP-ATP,Sam,184
W311*-GFP+SUR-K205A,19,1e-6,current,0.956200451122112,pcf,TNP-ATP,Sam,185
W311*-GFP+SUR-K205A,19,1e-5,current,0.825543540721657,pcf,TNP-ATP,Sam,185
W311*-GFP+SUR-K205A,19,1e-4,current,0.460466925592506,pcf,TNP-ATP,Sam,185
W311*-GFP+SUR-K205A,19,0.001,current,0.026966373490646,pcf,TNP-ATP,Sam,185
W311*-GFP+SUR-K205A,20,1e-6,current,0.988781798706303,pcf,TNP-ATP,Sam,186
W311*-GFP+SUR-K205A,20,1e-5,current,0.928882774677466,pcf,TNP-ATP,Sam,186
W311*-GFP+SUR-K205A,20,1e-4,current,0.820753165774667,pcf,TNP-ATP,Sam,186
W311*-GFP+SUR-K205A,20,0.001,current,0.572462137726421,pcf,TNP-ATP,Sam,186
W311*-GFP+SUR-K205A,21,1e-6,current,0.983548632315309,pcf,TNP-ATP,Sam,187
W311*-GFP+SUR-K205A,21,1e-5,current,0.971446877985042,pcf,TNP-ATP,Sam,187
W311*-GFP+SUR-K205A,21,1e-4,current,0.859714648957082,pcf,TNP-ATP,Sam,187
W311*-GFP+SUR-K205A,21,0.001,current,0.34936613309464,pcf,TNP-ATP,Sam,187
W311*-GFP+SUR-K205A,13,0,fluorescence,1,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,0.001,fluorescence,0.2056151134683163,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,0,fluorescence,0.9724087664231944,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,1e-4,fluorescence,0.5472041065705947,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,0,fluorescence,1.0403767678044669,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,1e-5,fluorescence,0.8191835680078624,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,0,fluorescence,0.9939271426995364,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,1e-6,fluorescence,0.9252458183740575,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,13,0,fluorescence,0.988322238214545,pcf,TNP-ATP,Sam,179
W311*-GFP+SUR-K205A,14,0,fluorescence,1,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,0.001,fluorescence,0.24173749643429043,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,0,fluorescence,1.008717230316072,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,1e-4,fluorescence,0.6408849460662644,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,1e-5,fluorescence,0.8867478810987993,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,0,fluorescence,0.9817009807573981,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,1e-6,fluorescence,0.9805342761796366,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,14,0,fluorescence,1.0116632762347049,pcf,TNP-ATP,Sam,180
W311*-GFP+SUR-K205A,15,0,fluorescence,1,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,0.001,fluorescence,0.06975949312704721,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,0,fluorescence,0.9068720655143655,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,1e-4,fluorescence,0.6600165797778893,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,0,fluorescence,1.1674862884702195,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,1e-5,fluorescence,0.98464329727347355,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,0,fluorescence,1.0233121008318762,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,1e-6,fluorescence,1.1173479647461302,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,15,0,fluorescence,0.8929318568115994,pcf,TNP-ATP,Sam,181
W311*-GFP+SUR-K205A,16,0,fluorescence,1,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,0.001,fluorescence,0.1365334870956294,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,0,fluorescence,1.0056150760723925,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,1e-4,fluorescence,0.6544438993700543,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,0,fluorescence,0.9806461237467883,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,1e-5,fluorescence,0.8619338799279731,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,0,fluorescence,1.0262085816846398,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,1e-6,fluorescence,0.8964288693494372,pcf,TNP-ATP,Sam,182
W311*-GFP+SUR-K205A,16,0,fluorescence,0.9880202263919416,pcf,TNP-ATP,Sam,182
