n,concentration,raw_current,wash_current,barium_current,response,construct,measure,date,cumulative_exposure,dye,raw_intensity,corrected_intensity,method,unique_experiment_id
5,0,NA,NA,NA,1,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,0,560.892883758269,12.186952965235184,12.186952965235184,pcf,35
5,0.001,NA,NA,NA,0.2776498561929168,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,1000,471.7451145510986,4.640216184633364,10.543709082331914,pcf,35
5,0.001,NA,NA,NA,0.5957913495902153,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,1000,507.9542876453923,12.081478235465973,20.31959364898535,pcf,35
5,0.001,NA,NA,NA,1.7296867212614175,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,1000,560.892883758269,24.58527607361966,21.079610716604755,pcf,35
5,0,NA,NA,NA,0.8780567274951796,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,2000,471.7451145510986,14.674309085597429,33.344064425017855,pcf,35
5,0,NA,NA,NA,0.90091146396034,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,2000,507.9542876453923,18.26862985685072,30.725781557549592,pcf,35
5,0,NA,NA,NA,1.6763158544653696,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,2000,560.892883758269,27.22431784983932,20.429182473247486,pcf,35
5,1e-4,NA,NA,NA,0.5961099919650488,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,3000,471.7451145510986,9.962342973999418,22.637182033991742,pcf,35
5,1e-4,NA,NA,NA,0.9957886834511472,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,3000,507.9542876453923,20.19254455156295,33.9615897778683,pcf,35
5,1e-4,NA,NA,NA,2.6774657616236244,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,3000,560.892883758269,48.91061057551856,32.63014930293471,pcf,35
5,0,NA,NA,NA,1.019043905164311,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,4000,471.7451145510986,17.030522933099615,38.69803004943905,pcf,35
5,0,NA,NA,NA,1.048030827355994,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,4000,507.9542876453923,21.251907683318738,35.74331946600229,pcf,35
5,0,NA,NA,NA,1.1427037074677353,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,4000,560.892883758269,23.19062810400233,13.926076336109155,pcf,35
5,1e-5,NA,NA,NA,0.9039564342586723,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,5000,471.7451145510986,15.107151621384753,34.3276016656863,pcf,35
5,1e-5,NA,NA,NA,1.2344131973922914,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,5000,507.9542876453923,25.03135845749342,42.099930761344574,pcf,35
5,1e-5,NA,NA,NA,1.629710379908836,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,5000,560.892883758269,36.37779725387088,19.861203746904547,pcf,35
5,0,NA,NA,NA,1.1028993665968174,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,6000,471.7451145510986,18.431936897458375,41.882427846118354,pcf,35
5,0,NA,NA,NA,1.0510577079567338,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,6000,507.9542876453923,21.313286590709886,35.84655188767698,pcf,35
5,0,NA,NA,NA,0.7704082884029451,"W311*,C166S-GFP+SUR",fluorescence,2018-12-12,6000,560.892883758269,18.758539293017808,9.388929574794034,pcf,35
6,0,NA,NA,NA,1,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,0,471.7451145510986,13.495440359290546,13.495440359290546,pcf,36
6,0,NA,NA,NA,1,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,0,507.9542876453923,12.06436020400395,12.06436020400395,pcf,36
6,0,NA,NA,NA,1,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,0,560.892883758269,6.587653193270902,6.587653193270902,pcf,36
6,0.001,NA,NA,NA,0.15501043851668017,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,1000,471.7451145510986,2.1653117150034253,2.091934128069331,pcf,36
6,0.001,NA,NA,NA,0.5090343983838188,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,1000,507.9542876453923,6.545329984014613,6.141174338330837,pcf,36
6,0.001,NA,NA,NA,2.015804856817378,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,1000,560.892883758269,14.887455278982998,13.279423302023993,pcf,36
6,0,NA,NA,NA,0.959918084677375,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,2000,471.7451145510986,13.863347796300513,12.954517261567927,pcf,36
6,0,NA,NA,NA,0.9298712625727854,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,2000,507.9542876453923,12.69492273730685,11.21830185503002,pcf,36
6,0,NA,NA,NA,0.9017753131742285,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,2000,560.892883758269,7.379340793179582,5.940583021445074,pcf,36
6,1e-4,NA,NA,NA,0.6353619276001093,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,3000,471.7451145510986,9.476844028316956,8.574489000491154,pcf,36
6,1e-4,NA,NA,NA,1.6010521129899506,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,3000,507.9542876453923,23.129466392631514,19.315669396492396,pcf,36
6,1e-4,NA,NA,NA,2.992504737133019,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,3000,560.892883758269,26.875489076653732,19.713583387452633,pcf,36
6,0,NA,NA,NA,1.0678931247501178,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,4000,471.7451145510986,16.433957524548976,14.411687975161632,pcf,36
6,0,NA,NA,NA,1.1333315831598905,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,4000,507.9542876453923,17.272588871127343,13.672920449814976,pcf,36
6,0,NA,NA,NA,1.249283212445386,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,4000,560.892883758269,12.216480170510783,8.229844543765578,pcf,36
6,1e-5,NA,NA,NA,0.8699525362000634,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,5000,471.7451145510986,13.799756413184138,11.740392567701505,pcf,36
6,1e-5,NA,NA,NA,1.4918070360254139,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,5000,507.9542876453923,23.920712491436408,17.99769743747809,pcf,36
6,1e-5,NA,NA,NA,2.0770253054842986,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,5000,560.892883758269,21.96806729085788,13.68272238617811,pcf,36
6,0,NA,NA,NA,0.9691834214816172,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,6000,471.7451145510986,15.832777650909668,13.079557061818317,pcf,36
6,0,NA,NA,NA,0.9384694371599973,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,6000,507.9542876453923,15.793461216411655,11.322033330347058,pcf,36
6,0,NA,NA,NA,0.880695100217984,"W311*,C166S-GFP+SUR",fluorescence,2018-12-13,6000,560.892883758269,10.017599147446143,5.801713889249039,pcf,36
1,0.001,97.9670028686524,3470.88952636719,9.71457290649414,0.025497824047848,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,37
1,1e-4,682.35400390625,3412.962890625,9.71457290649414,0.19764629794945,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,37
1,1e-5,3229.43383789062,3384.38757324219,9.71457290649414,0.954083333307805,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,37
1,1e-6,3366.14233398437,3365.27038574219,9.71457290649414,1.00025985210523,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,37
2,0.001,171.921096801758,4267.58422851563,20.1981468200684,0.035721487772339,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,38
2,1e-4,460.136657714844,4171.84765625,20.1981468200684,0.105967160738283,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,38
2,1e-5,3475.26513671875,4083.14721679688,20.1981468200684,0.850384026575653,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,38
2,1e-6,4011.07250976563,4045.87475585937,20.1981468200684,0.991354932481262,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,38
3,0.001,72.3564758300781,6989.91650390625,8.1058406829834,0.00920257484001,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,39
3,1e-4,270.270050048828,6943.87524414063,8.1058406829834,0.037798864713575,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,39
3,1e-5,3626.61108398437,6750.87817382813,8.1058406829834,0.536649476583106,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,39
3,1e-6,6542.205078125,6613.46508789063,8.1058406829834,0.989211788927945,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,39
4,0.001,1888.244140625,4394.09228515625,1652.84313964844,0.085873624935669,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,40
4,1e-4,2051.02197265625,4383.12548828125,1652.84313964844,0.145837969178242,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,40
4,1e-5,3579.43774414062,4366.88793945313,1652.84313964844,0.709861018001925,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,40
4,1e-6,4328.52734375,4346.953125,1652.84313964844,0.99316071676725,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,40
5,0.001,136.446395874023,4404.80590820313,13.8220043182373,0.027926404250149,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,41
5,1e-4,478.254974365234,4304.26440429688,13.8220043182373,0.108248270632723,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,41
5,1e-5,3962.76440429688,4230.22338867188,13.8220043182373,0.936567001100157,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,41
5,1e-6,4221.83935546875,4241.0419921875,13.8220043182373,0.995457384102589,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,41
6,0.001,103.257788085938,6819.121875,15.942643737793,0.012834461856732,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,42
6,1e-4,526.16640625,6746.058203125,15.942643737793,0.07581203591676,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,42
6,1e-5,4083.273828125,4284.2734375,15.942643737793,0.952909083412948,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,42
6,1e-6,4264.71640625,4267.303125,15.942643737793,0.999391555065396,"W311*,E179A-GFP+SUR",current,NA,NA,NA,NA,NA,pcf,42
1,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,471.7451145510986,24.50671451355661,24.50671451355661,pcf,37
1,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,507.9542876453923,25.643604465709736,25.643604465709736,pcf,37
1,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,560.892883758269,7.634529505582134,7.634529505582134,pcf,37
1,0.001,NA,NA,NA,0.3126268349049538,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,471.7451145510986,6.846937799043053,7.661456592292497,pcf,37
1,0.001,NA,NA,NA,0.41570054735046447,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,507.9542876453923,9.861945773524734,10.660060412434353,pcf,37
1,0.001,NA,NA,NA,-4.623548667205455,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,560.892883758269,-33.641451355661864,-35.298618720274995,pcf,37
1,0,NA,NA,NA,0.9949048830069275,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,471.7451145510986,19.475677830940985,24.38184993599421,pcf,37
1,0,NA,NA,NA,1.034102599394889,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,507.9542876453923,22.612041467304614,26.518118035844818,pcf,37
1,0,NA,NA,NA,1.412176156110464,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,560.892883758269,9.769011164274309,10.781300530904899,pcf,37
1,1e-4,NA,NA,NA,0.6635978819715629,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,471.7451145510986,11.612328548644347,16.262603845277926,pcf,37
1,1e-4,NA,NA,NA,0.6346388785967426,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,507.9542876453923,12.73692185007975,16.27442838129645,pcf,37
1,1e-4,NA,NA,NA,0.38441357610546245,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,560.892883758269,2.521483253588523,2.9348167891234964,pcf,37
1,0,NA,NA,NA,0.979799426260782,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,471.7451145510986,15.329377990430604,24.011664819919545,pcf,37
1,0,NA,NA,NA,0.9847780855234017,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,507.9542876453923,18.052312599681024,25.253259711660988,pcf,37
1,0,NA,NA,NA,1.255787342618906,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,560.892883758269,7.7870175438596485,9.587345519960618,pcf,37
1,1e-5,NA,NA,NA,0.8442370972770142,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,471.7451145510986,11.811435406698559,20.689477524721507,pcf,37
1,1e-5,NA,NA,NA,0.9297144239117846,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,507.9542876453923,15.479569377990432,23.841228952858994,pcf,37
1,1e-5,NA,NA,NA,1.3184186450304731,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,560.892883758269,7.702886762360439,10.065506046194765,pcf,37
1,0,NA,NA,NA,1.0499386965524202,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,471.7451145510986,13.13832535885166,25.730547893145904,pcf,37
1,0,NA,NA,NA,0.9716557533226783,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,507.9542876453923,14.597272727272726,24.91675581503799,pcf,37
1,0,NA,NA,NA,1.1469430992694905,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,560.892883758269,6.290000000000009,8.756370932596743,pcf,37
1,1e-6,NA,NA,NA,1.0112690924391474,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,471.7451145510986,11.320813397129184,24.782882944789677,pcf,37
1,1e-6,NA,NA,NA,0.9239507751857213,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,507.9542876453923,12.426586921850076,23.693428224648535,pcf,37
1,1e-6,NA,NA,NA,0.6685510285617534,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,560.892883758269,3.4268421052631575,5.10407255354199,pcf,37
1,0,NA,NA,NA,0.9710480620287265,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,471.7451145510986,9.727352472089324,23.797197635080412,pcf,37
1,0,NA,NA,NA,1.0228982105377686,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,507.9542876453923,12.200127591706545,26.23079711971282,pcf,37
1,0,NA,NA,NA,0.5572350627255589,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,560.892883758269,2.656570972886766,4.254227527923191,pcf,37
2,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,471.7451145510986,14.796142606662764,14.796142606662764,pcf,38
2,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,507.9542876453923,19.31802714461979,19.31802714461979,pcf,38
2,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,560.892883758269,8.864185986102989,8.864185986102989,pcf,38
2,0.001,NA,NA,NA,0.22695795536442442,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,471.7451145510986,2.8422689785051034,3.3581022732886256,pcf,38
2,0.001,NA,NA,NA,0.5041146230993989,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,507.9542876453923,9.632235859471397,9.738499973033964,pcf,38
2,0.001,NA,NA,NA,-5.34178652563889,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,560.892883758269,-49.674764595103596,-47.35058926132202,pcf,38
2,0,NA,NA,NA,0.9951280912556171,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,471.7451145510986,11.735430872134547,14.724057150114227,pcf,38
2,0,NA,NA,NA,0.9971679143737137,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,507.9542876453923,18.84293135917918,19.263316837615303,pcf,38
2,0,NA,NA,NA,1.3943317252591936,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,560.892883758269,13.572972270926675,12.359615739021345,pcf,38
2,1e-4,NA,NA,NA,0.6439556504488633,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,471.7451145510986,7.442924865250991,9.52805963640766,pcf,38
2,1e-4,NA,NA,NA,0.7125337270876775,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,507.9542876453923,13.314169751282561,13.764745881336864,pcf,38
2,1e-4,NA,NA,NA,0.09862865963019274,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,560.892883758269,1.003006688746018,0.8742627825220762,pcf,38
2,0,NA,NA,NA,1.0245682017770297,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,471.7451145510986,11.764796415351645,15.159657223744961,pcf,38
2,0,NA,NA,NA,1.014731121621551,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,507.9542876453923,18.747055003571663,19.60260335197561,pcf,38
2,0,NA,NA,NA,1.1710373656226445,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,560.892883758269,12.418475225664004,10.380293005555208,pcf,38
2,1e-5,NA,NA,NA,0.9524500022799297,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,471.7451145510986,10.913591791674786,14.092586059450115,pcf,38
2,1e-5,NA,NA,NA,1.0175899617157103,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,507.9542876453923,18.585401649457758,19.657830502516703,pcf,38
2,1e-5,NA,NA,NA,1.308245833376743,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,560.892883758269,14.44284044418468,11.59653438259575,pcf,38
2,0,NA,NA,NA,1.0005635492820102,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,471.7451145510986,11.457101110461725,14.80448096220527,pcf,38
2,0,NA,NA,NA,0.9915407165351308,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,507.9542876453923,17.900662380674074,19.154610477021414,pcf,38
2,0,NA,NA,NA,0.9956309992642062,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,560.892883758269,11.424910708487563,8.82545835100749,pcf,38
2,1e-6,NA,NA,NA,0.9441076227329053,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,471.7451145510986,10.808279758425886,13.969151021993435,pcf,38
2,1e-6,NA,NA,NA,0.9956048179245454,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,507.9542876453923,17.764211961815707,19.233120897980612,pcf,38
2,1e-6,NA,NA,NA,0.9724749145662095,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,560.892883758269,11.582427430352622,8.620198509534495,pcf,38
2,0,NA,NA,NA,0.9795540004702183,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,471.7451145510986,11.213286577050459,14.493620681884355,pcf,38
2,0,NA,NA,NA,0.9995369193291704,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,507.9542876453923,17.623728813559318,19.309081339650557,pcf,38
2,0,NA,NA,NA,0.8519368503308077,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,560.892883758269,10.517579063575567,7.551726689747064,pcf,38
3,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,471.7451145510986,62.39841269841271,62.39841269841271,pcf,39
3,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,507.9542876453923,70.56192365835224,70.56192365835224,pcf,39
3,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,560.892883758269,19.50718065003779,19.50718065003779,pcf,39
3,0.001,NA,NA,NA,0.3229344827098266,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,471.7451145510986,14.95338246409674,20.15059912667618,pcf,39
3,0.001,NA,NA,NA,1.1936255529729605,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,507.9542876453923,65.63869992441421,84.22451514553651,pcf,39
3,0.001,NA,NA,NA,2.8124729836744686,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,560.892883758269,53.40170068027206,54.863418565888644,pcf,39
3,0,NA,NA,NA,0.9504619844220455,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,471.7451145510986,35.1068783068783,59.307319158119114,pcf,39
3,0,NA,NA,NA,0.9730623342294122,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,507.9542876453923,45.798507180650056,68.66115014271382,pcf,39
3,0,NA,NA,NA,0.971997757698321,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,560.892883758269,17.998696145124715,18.960935850852806,pcf,39
3,1e-4,NA,NA,NA,0.6228788948413048,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,471.7451145510986,19.610449735449734,38.866654341438945,pcf,39
3,1e-4,NA,NA,NA,0.7310417942668347,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,507.9542876453923,31.459051398337117,51.58371527812123,pcf,39
3,1e-4,NA,NA,NA,1.1776748192122912,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,560.892883758269,21.30621693121693,22.97311544537476,pcf,39
3,0,NA,NA,NA,1.0502147762845488,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,471.7451145510986,29.73091458805745,65.53173503257446,pcf,39
3,0,NA,NA,NA,1.0411233275187421,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,507.9542876453923,42.66577853363567,73.46366475530714,pcf,39
3,0,NA,NA,NA,0.9932476138964366,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,560.892883758269,17.58726379440666,19.375460634496772,pcf,39
3,1e-5,NA,NA,NA,0.8497118690192977,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,471.7451145510986,22.484807256235836,53.020671877805746,pcf,39
3,1e-5,NA,NA,NA,1.0646777137592143,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,507.9542876453923,42.51880196523054,75.12570755902668,pcf,39
3,1e-5,NA,NA,NA,1.8970912041666004,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,5000,560.892883758269,32.93074452003023,37.006900829275594,pcf,39
3,0,NA,NA,NA,1.1180907808857408,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,471.7451145510986,28.38403250188964,69.767089979999,pcf,39
3,0,NA,NA,NA,1.0522037034979874,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,507.9542876453923,41.46120559334843,74.24551739926049,pcf,39
3,0,NA,NA,NA,1.021518808431132,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,6000,560.892883758269,17.410185185185195,19.926951933477437,pcf,39
3,1e-6,NA,NA,NA,1.0435922995224056,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,471.7451145510986,25.839455782312932,65.1185029944846,pcf,39
3,1e-6,NA,NA,NA,1.0545854071808902,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,507.9542876453923,41.26969009826154,74.4135749927103,pcf,39
3,1e-6,NA,NA,NA,1.19616101569163,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,7000,560.892883758269,20.045653817082385,23.333729019629313,pcf,39
3,0,NA,NA,NA,1.0126058826532303,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,471.7451145510986,24.703212396069535,63.184999766636736,pcf,39
3,0,NA,NA,NA,1.0220581420433044,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,507.9542876453923,39.85602796674225,72.11838859325698,pcf,39
3,0,NA,NA,NA,1.0231133376022554,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,8000,560.892883758269,16.881746031746015,19.958056702070298,pcf,39
3,1e-5,NA,NA,NA,0.7635152169117455,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,9000,471.7451145510986,18.46451247165534,47.6421376063772,pcf,39
3,1e-5,NA,NA,NA,0.9739487313225381,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,9000,507.9542876453923,37.91169690098262,68.72369602672995,pcf,39
3,1e-5,NA,NA,NA,1.7972991143312786,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,9000,560.892883758269,29.236621315192743,35.060238505413174,pcf,39
3,0,NA,NA,NA,0.8650131372608785,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,10000,471.7451145510986,20.812282690854104,53.97544672835302,pcf,39
3,0,NA,NA,NA,0.9096317468955135,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,10000,507.9542876453923,35.375661375661366,64.18536588165482,pcf,39
3,0,NA,NA,NA,0.9761479445833984,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,10000,560.892883758269,15.67284580498867,19.04189429615143,pcf,39
4,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,471.7451145510986,11.173078583765108,11.173078583765108,pcf,40
4,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,507.9542876453923,15.709031375935524,15.709031375935524,pcf,40
4,0,NA,NA,NA,1,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,0,560.892883758269,7.074503454231433,7.074503454231433,pcf,40
4,0.001,NA,NA,NA,0.2210504724022616,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,471.7451145510986,2.180555555555558,2.4698142991288687,pcf,40
4,0.001,NA,NA,NA,0.1764133970927062,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,507.9542876453923,2.5887665515256306,2.7712835900646935,pcf,40
4,0.001,NA,NA,NA,-5.2955634451980655,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,1000,560.892883758269,-39.801993379389735,-37.463481885155424,pcf,40
4,0,NA,NA,NA,1.0230485833427114,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,471.7451145510986,9.360628957973507,11.430602216697682,pcf,40
4,0,NA,NA,NA,1.0068787487461448,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,507.9542876453923,14.05664939550949,15.817089855815889,pcf,40
4,0,NA,NA,NA,1.1870824327841956,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,2000,560.892883758269,9.446466609096142,8.398018771189244,pcf,40
4,1e-4,NA,NA,NA,0.6181110631365201,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,471.7451145510986,5.414227115716744,6.906203481918935,pcf,40
4,1e-4,NA,NA,NA,0.5734974035557123,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,507.9542876453923,7.723934945307997,9.009088706474243,pcf,40
4,1e-4,NA,NA,NA,0.3494261144566362,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,3000,560.892883758269,2.9349525043177818,2.47201625372214,pcf,40
4,0,NA,NA,NA,0.9591583908160667,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,471.7451145510986,8.197013529073123,10.716752074865598,pcf,40
4,0,NA,NA,NA,0.9862840536172782,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,507.9542876453923,12.948265687967762,15.493567143858698,pcf,40
4,0,NA,NA,NA,1.1033851877533818,"W311*,E179A-GFP+SUR",fluorescence,2020-10-02,4000,560.892883758269,9.755030224525031,7.805902322109097,pcf,40
