n,construct,date,cumulative_exposure,concentration,dye,response,raw_intensity,corrected_intensity,measure,method,unique_experiment_id
16,W311*-GFP+SUR,2019-06-18,7000,0,471.7451145510986,1.0018923949172187,28.325464994775345,62.82107501196121,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,7000,0,507.9542876453923,0.9959439098347355,46.00760362243122,79.61019537863436,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,7000,0,560.892883758269,1.0003804708096962,8.370020898641583,15.710684343981583,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,8000,3e-4,471.7451145510986,0.12076300586031818,3.200153256704971,7.572132384983112,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,8000,3e-4,507.9542876453923,0.19952206929540006,8.698502264019503,15.948680203880132,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,8000,3e-4,560.892883758269,1.2722245769124652,10.016203413444797,19.979916967341037,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,9000,0,471.7451145510986,0.9755048864939327,24.475694879832812,61.166514447924826,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,9000,0,507.9542876453923,0.9921041382088257,41.02078718216649,79.3032654739184,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,9000,0,560.892883758269,0.9727816661901152,7.2547335423197525,15.277253144251636,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,10000,0.001,471.7451145510986,0.11224941253586473,2.690616509926849,7.03830950383327,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,10000,0.001,507.9542876453923,0.19454690421935017,7.6651166840821965,15.550993286138933,fluorescence,unroofed,30
16,W311*-GFP+SUR,2019-06-18,10000,0.001,560.892883758269,2.617426882238458,18.606084987809147,41.10592793461568,fluorescence,unroofed,30
17,W311*-GFP+SUR,2019-06-17,0,0,471.7451145510986,1,51.09537037037036,51.09537037037036,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,0,0,507.9542876453923,1,101.79259259259258,101.79259259259258,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,0,0,560.892883758269,1,21.374074074074077,21.374074074074077,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,1000,1e-6,471.7451145510986,0.897886100801095,40.366666666666674,45.877822870839644,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,1000,1e-6,507.9542876453923,0.8964776598642005,85.44259259259259,91.25478519891735,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,1000,1e-6,560.892883758269,0.9188467669382294,18.765740740740725,19.639498859261195,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,2000,0,471.7451145510986,0.9610208941881848,38.220370370370375,49.10371852220981,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,2000,0,507.9542876453923,0.95247608362589,85.10833333333333,96.95500993471836,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,2000,0,560.892883758269,0.9342556506484017,18.227777777777774,19.96884948108121,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,3000,3e-6,471.7451145510986,0.8313004006186008,29.41759259259259,42.475601858644666,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,3000,3e-6,507.9542876453923,0.8745310414320878,73.3611111111111,89.02078201007222,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,3000,3e-6,560.892883758269,0.9707677544107519,18.0898148148148,20.749261891497962,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,4000,0,471.7451145510986,1.031090803437672,32.66851851851852,52.6839664871306,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,4000,0,507.9542876453923,1.0229074220347742,80.67037037037039,104.12439847112493,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,4000,0,560.892883758269,1.0590942869220343,18.845370370370365,22.637159740100223,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,5000,1e-5,471.7451145510986,0.7117917161779852,20.324074074074083,36.369261364675694,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,5000,1e-5,507.9542876453923,0.8129192227889883,60.36018518518519,82.74915525604649,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,5000,1e-5,560.892883758269,1.0886868321002052,18.493518518518513,23.269672992778833,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,6000,0,471.7451145510986,1.026588903661793,26.59722222222223,52.45394025071177,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,6000,0,507.9542876453923,1.0285255191431832,72.01203703703703,104.69627914122684,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,6000,0,560.892883758269,1.0059617006389088,16.309259259259257,21.501499905137567,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,7000,3e-5,471.7451145510986,0.4570345250041714,10.819444444444438,23.35234832713443,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,7000,3e-5,507.9542876453923,0.6032704667785335,39.89074074074074,61.40846484793042,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,7000,3e-5,560.892883758269,1.0614161297901399,16.419444444444434,22.686786981551474,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,8000,0,471.7451145510986,0.9753037860461347,21.246296296296297,49.8335081716517,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,8000,0,507.9542876453923,0.9876255486529465,61.77685185185185,100.53296510806511,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,8000,0,560.892883758269,0.9728587110222329,14.355555555555547,20.793954152997433,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,9000,1e-4,471.7451145510986,0.2983513427751532,6.023148148148156,15.244372359593774,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,9000,1e-4,507.9542876453923,0.4127591381904143,24.463888888888885,42.015822792686464,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,9000,1e-4,560.892883758269,0.9410315959577901,13.241666666666674,20.11367903804595,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,10000,0,471.7451145510986,0.9948201354626007,18.741666666666664,50.830703273363596,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,10000,0,507.9542876453923,0.9915298984835608,55.7787037037037,100.93039899971178,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,10000,0,560.892883758269,1.0072808451595443,13.51203703703704,21.52969539783604,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,11000,3e-4,471.7451145510986,0.22798425998737248,4.035185185185177,11.648940202669607,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,11000,3e-4,507.9542876453923,0.29731975306978975,15.902777777777791,30.264948493963338,fluorescence,unroofed,31
17,W311*-GFP+SUR,2019-06-17,11000,3e-4,560.892883758269,1.17829059080773,15.062962962962963,25.184870368708925,fluorescence,unroofed,31
18,W311*-GFP+SUR,2019-06-17,0,0,471.7451145510986,1,2085.6076388888887,2085.6076388888887,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,0,0,507.9542876453923,1,2453.799652777778,2453.799652777778,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,0,0,560.892883758269,1,508.4440972222221,508.4440972222221,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,1000,1e-6,471.7451145510986,0.8600701029203488,1582.104861111111,1793.7687766306321,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,1000,1e-6,507.9542876453923,0.8764175429529828,1980.0013888888889,2150.5530625863826,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,1000,1e-6,560.892883758269,0.8989679269528924,428.39791666666673,457.0749360512959,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,2000,0,471.7451145510986,1.0064901287026222,1647.3951388888888,2099.1435008884496,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,2000,0,507.9542876453923,1.0058654669523206,2106.4777777777776,2468.192333548762,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,2000,0,560.892883758269,1.0114696193915844,453.78437499999995,514.2757574992587,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,3000,3e-6,471.7451145510986,0.7331590530024988,1077.5694444444443,1529.0821214625553,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,3000,3e-6,507.9542876453923,0.7957555486043383,1555.1333333333334,1952.6246888613157,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,3000,3e-6,560.892883758269,0.8675885692519543,368.05486111111105,441.12028685362924,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,4000,0,471.7451145510986,0.9883048569062021,1316.6013888888888,2061.216159114565,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,4000,0,507.9542876453923,0.9894085622675274,1816.2125,2427.8103865474195,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,4000,0,560.892883758269,0.9863343042171094,397.3673611111111,501.4958548669768,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,5000,1e-5,471.7451145510986,0.5967880436620445,727.3916666666668,1244.6657026591156,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,5000,1e-5,507.9542876453923,0.689546883936014,1196.4097222222222,1692.0099043761902,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,5000,1e-5,560.892883758269,0.8321262381292134,319.6965277777778,423.0896739205317,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,6000,0,471.7451145510986,1.0018562584763704,1127.5677083333333,2089.479065746959,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,6000,0,507.9542876453923,1.0017231360956342,1652.619444444444,2458.027883530934,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,6000,0,560.892883758269,1.0002485848893807,367.9423611111111,508.57048874188644,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,7000,3e-5,471.7451145510986,0.36641310309902075,384.2079861111111,764.1939668122998,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,7000,3e-5,507.9542876453923,0.48757031027839415,769.121875,1196.3998580658772,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,7000,3e-5,560.892883758269,0.8016328123097398,283.421875,407.5854715585367,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,8000,0,471.7451145510986,1.0119733958628414,997.0010416666665,2110.5794447638714,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,8000,0,507.9542876453923,1.0105517435306235,1532.1368055555556,2479.691517389422,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,8000,0,560.892883758269,1.0082042324208185,343.84861111111115,512.6154907688265,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,9000,1e-4,471.7451145510986,0.2195851359478569,204.87499999999997,457.9684369193056,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,9000,1e-4,507.9542876453923,0.3236214246911402,473.8288194444445,794.1021395385695,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,9000,1e-4,560.892883758269,0.7536989976792136,248.8045138888889,383.2138064523014,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,10000,0,471.7451145510986,0.9924668316476556,883.3069444444443,2069.8964054282033,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,10000,0,507.9542876453923,0.9934022240500733,1410.6902777777773,2437.6100324427425,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,10000,0,560.892883758269,0.9965507803611737,319.43611111111113,506.69036185683797,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,11000,3e-4,471.7451145510986,0.12159698529745788,103.915625,253.60360140223813,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,11000,3e-4,507.9542876453923,0.2041362789146295,282.2548611111111,500.90953032006564,fluorescence,unroofed,32
18,W311*-GFP+SUR,2019-06-17,11000,3e-4,560.892883758269,0.7892366463543886,246.37638888888887,401.2827141503513,fluorescence,unroofed,32
1,W311*-GFP,2018-06-07,0,0,471.7451145510986,1,344.72110671936764,344.72110671936764,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,0,0,507.9542876453923,1,525.5293807641634,525.5293807641634,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,0,0,560.892883758269,1,110.39981554677206,110.39981554677206,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,1000,1e-6,471.7451145510986,0.9582261531052849,285.9115415019763,330.320779985896,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,1000,1e-6,507.9542876453923,0.9605643351598224,463.5664295125164,504.8047802406818,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,1000,1e-6,560.892883758269,0.9653467487577971,100.12761528326746,106.57410300153691,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,2000,0,471.7451145510986,1.003655319192295,262.69051383399204,345.9811723967481,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,2000,0,507.9542876453923,1.0059117828111976,450.118234519104,528.6361963241443,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,2000,0,560.892883758269,1.0026343866856238,98.24996047430828,110.6906513509438,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,3000,3e-6,471.7451145510986,0.924931247965716,215.29014492753623,318.8433234380675,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,3000,3e-6,507.9542876453923,0.9302490315026778,389.5274308300395,488.873197482065,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,3000,3e-6,560.892883758269,0.9445108509220637,87.91032938076417,104.27382372372055,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,4000,0,471.7451145510986,0.9721994383583008,204.0242951251647,335.1376663428211,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,4000,0,507.9542876453923,0.9743397437330659,385.08028985507246,512.0441621779518,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,4000,0,560.892883758269,0.9833800101824003,87.379209486166,108.56497173651982,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,5000,1e-5,471.7451145510986,0.8141302495258335,156.10874835309616,280.64788063026026,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,5000,1e-5,507.9542876453923,0.8166950017445136,307.0645322793149,429.1972185399816,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,5000,1e-5,560.892883758269,0.8603876307375009,73.33583662714096,94.98663573214434,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,6000,0,471.7451145510986,1.0007256107726301,177.56000000000006,344.97124006795616,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,6000,0,507.9542876453923,0.9970627178660944,359.1867193675889,523.9857527032024,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,6000,0,560.892883758269,0.992449607995179,81.50932806324113,109.566253662134,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,7000,3e-5,471.7451145510986,0.6803486739465311,113.01346508563898,234.5305478379024,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,7000,3e-5,507.9542876453923,0.6928371907397792,240.66898550724636,364.10629981985875,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,7000,3e-5,560.892883758269,0.7761068342430053,61.67251646903822,85.68205134501699,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,8000,0,471.7451145510986,1.0505152965447997,165.10005270092225,362.13479565054803,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,8000,0,507.9542876453923,1.0378057163396772,349.5654281949935,545.3973954614996,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,8000,0,560.892883758269,1.028722526980546,79.39349143610015,113.57077722746152,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,9000,1e-4,471.7451145510986,0.44982722293228883,67.51222661396575,155.06493812171834,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,9000,1e-4,507.9542876453923,0.4540137014816199,149.01230566534915,238.5975393980815,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,9000,1e-4,560.892883758269,0.6334412763211991,47.64379446640317,69.93180006557225,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,10000,0,471.7451145510986,1.0208118128153316,147.49720685111987,351.89537786590506,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,10000,0,507.9542876453923,1.0164733873092184,326.4487747035573,534.1866297958652,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,10000,0,560.892883758269,1.0151359104707867,74.64316205533596,112.07081727087937,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,11000,3e-4,471.7451145510986,0.24938192021510552,34.93011857707508,85.96721153235224,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,11000,3e-4,507.9542876453923,0.24951174998357672,78.6929644268775,131.12575546225185,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,11000,3e-4,560.892883758269,0.597512314105819,43.07180500658762,65.96524926420734,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,12000,0,471.7451145510986,0.950565544493388,129.81828722002635,327.68000650705903,fluorescence,unroofed,1
1,W311*-GFP,2018-06-07,12000,0,507.9542876453923,0.9671280058252488,300.4544137022398,508.25418202102327,fluorescence,unroofed,1
